Date,Close,Change,Fluctuation,Open,High,Low,Volume,Transaction,Market_cap
1999.9.10,1871.3,-16.5,-0.87,1876.2,1884.7,1853.1,18223,144175,2.61E+07
1999.9.9,1887.8,6.4,0.34,1864.2,1888.6,1855.4,15390,125718,2.63E+07
1999.9.8,1881.4,-15.7,-0.83,1887.3,1910.9,1857.8,16708,140111,2.63E+07
1999.9.7,1897.1,-33.9,-1.76,1918.2,1918.2,1885.6,20819,169751,2.66E+07
1999.9.6,1931,35.4,1.87,1908.2,1941,1905.6,20622,189327,2.70E+07
1999.9.3,1895.6,17.2,0.92,1864.3,1896.5,1830.8,20597,167130,2.66E+07
1999.9.2,1878.4,-22.3,-1.17,1817.6,1888.9,1803.4,22015,185495,2.64E+07
1999.9.1,1900.7,-108.9,-5.42,1994.7,1994.7,1880.4,20540,171698,2.66E+07
1999.8.31,2009.6,-9.3,-0.46,2012.6,2045.9,1982.5,24930,170955,2.78E+07
1999.8.30,2018.9,1,0.05,2020.2,2052.9,1983,23445,238861,2.78E+07
1999.8.27,2017.9,34.8,1.75,1982.8,2019.9,1954.1,22136,233342,2.76E+07
1999.8.26,1983.1,-88.4,-4.27,2039.9,2039.9,1975.2,28328,259363,2.74E+07
1999.8.25,2071.5,96.1,4.86,1977.6,2079.6,1977.6,32123,267088,2.85E+07
1999.8.24,1975.4,94.5,5.02,1882,1975.4,1882,23940,191759,2.72E+07
1999.8.23,1880.9,79.3,4.4,1839.4,1889.6,1839.4,26320,213627,2.91E+07
1999.8.20,1801.6,-16.8,-0.92,1813.4,1816.2,1781.4,23268,182549,2.78E+07
1999.8.19,1818.4,53.4,3.03,1763.8,1835,1760.5,34571,231932,2.81E+07
1999.8.18,1765,-77.9,-4.23,1842.8,1842.8,1706.1,12812,173594,2.72E+07
1999.8.17,1842.9,-49.8,-2.63,1892.3,1915.8,1828.3,17296,212599,2.74E+07
1999.8.16,1892.7,11.2,0.6,1879.5,1902.6,1864.8,17482,199835,2.81E+07
1999.8.13,1881.5,-14.9,-0.79,1891.7,1911.5,1846.9,15901,213841,2.79E+07
1999.8.12,1896.4,27.2,1.46,1868.5,1896.4,1863.8,14612,177194,2.71E+07
1999.8.11,1869.2,-42.2,-2.21,1903.1,1908.6,1861.2,20436,236400,2.67E+07
1999.8.10,1911.4,-10.1,-0.53,1922.8,1932.4,1892.1,18753,223900,2.72E+07
1999.8.9,1921.5,7.8,0.41,1913.6,1934.8,1894.8,24916,230042,2.74E+07
1999.8.6,1913.7,9.5,0.5,1903,1921.8,1878.4,13447,189352,2.72E+07
1999.8.5,1904.2,-55,-2.81,1960.7,1960.7,1900.2,16278,236118,2.70E+07
1999.8.4,1959.2,16.3,0.84,1942.2,1986.7,1924.2,17131,230565,2.78E+07
1999.8.3,1942.9,41.2,2.17,1897,1949.2,1886.7,16092,235339,2.75E+07
1999.8.2,1901.7,-28,-1.45,1918.3,1918.3,1860.6,13322,221225,2.69E+07
1999.7.30,1929.7,-52.4,-2.64,1981.7,2003.5,1903.2,17267,273921,2.73E+07
1999.7.29,1982.1,28.7,1.47,1954.9,1991.6,1953.6,17828,297195,2.79E+07
1999.7.28,1953.4,25.7,1.33,1925.5,1977.2,1911.9,18099,278975,2.76E+07
1999.7.27,1927.7,87.9,4.78,1809.5,1929.3,1789.1,19199,287924,2.72E+07
1999.7.26,1839.8,-185,-9.14,1997.9,1997.9,1832.7,16652,274607,2.61E+07
1999.7.23,2024.8,-62.5,-2.99,2087.9,2100.3,2013.6,20431,313837,2.86E+07
1999.7.22,2087.3,19.4,0.94,2088.3,2098.3,2017.7,18393,300904,2.95E+07
1999.7.21,2067.9,-80.2,-3.73,2148.3,2148.3,2056.5,16980,324613,2.94E+07
1999.7.20,2148.1,24,1.13,2128.8,2148.4,2102.2,18950,342389,3.06E+07
1999.7.19,2124.1,5.2,0.25,2127.2,2173.2,2112.3,14916,276336,3.02E+07
1999.7.16,2118.9,62.8,3.05,2058.1,2120.7,2053.6,17170,303866,3.01E+07
1999.7.15,2056.1,-11.4,-0.55,2071.1,2079.5,2029.8,17472,292947,2.87E+07
1999.7.14,2067.5,-15.2,-0.73,2086.9,2109.4,2057.9,20538,331161,2.85E+07
1999.7.13,2082.7,-22.2,-1.05,2095.7,2135.5,2063.7,18982,327356,2.87E+07
1999.7.12,2104.9,-29.2,-1.37,2132.9,2184.4,2104.9,23403,381865,2.89E+07
1999.7.9,2134.1,38.5,1.84,2094.5,2175.5,2021.9,22249,354184,2.93E+07
1999.7.8,2095.6,96,4.8,2034.8,2097.8,2034.8,19150,313245,2.89E+07
1999.7.7,1999.6,106.1,5.6,1895.5,2000.1,1895.5,18533,298772,2.77E+07
1999.7.6,1893.5,52.3,2.84,1840.7,1893.7,1837.6,15305,234577,2.63E+07
1999.7.5,1841.2,0,0,1842.9,1854.7,1835.2,16964,247043,2.56E+07
1999.7.2,1841.2,-12.8,-0.69,1844.7,1847.9,1825.1,18613,318499,2.55E+07
1999.7.1,1854,58.5,3.26,1796.7,1863.7,1796.7,17972,293701,2.56E+07
1999.6.30,1795.5,64.7,3.74,1732.5,1795.5,1724.1,23710,279051,2.49E+07
1999.6.29,1730.8,-9.3,-0.53,1738.8,1738.8,1660.3,14081,194670,2.40E+07
1999.6.28,1740.1,-46.4,-2.6,1788.1,1799,1710.8,18796,231381,2.42E+07
1999.6.25,1786.5,-18.9,-1.05,1805.5,1816.7,1772.1,28085,246512,2.47E+07
1999.6.24,1805.4,-40.2,-2.18,1845.3,1856.1,1792,19759,268682,2.49E+07
1999.6.23,1845.6,8,0.44,1837.6,1845.6,1725.7,20799,284925,2.54E+07
1999.6.22,1837.6,-3.4,-0.18,1841,1868.5,1833,14969,237043,2.53E+07
1999.6.21,1841,63.3,3.56,1777.7,1853.6,1777.7,16313,322649,2.56E+07
1999.6.18,1777.7,38.3,2.2,1739.4,1786.2,1739.4,16621,308150,2.48E+07
1999.6.17,1739.4,60.6,3.61,1680.6,1740.8,1680.2,17744,306080,2.43E+07
1999.6.16,1678.8,80.5,5.04,1603,1678.8,1603,20327,369402,2.36E+07
1999.6.15,1598.3,-41.6,-2.54,1646.2,1661.3,1557.6,14783,261498,2.25E+07
1999.6.14,1639.9,83.7,5.38,1560.4,1651.4,1557.5,18241,323254,2.30E+07
1999.6.11,1556.2,32.5,2.13,1522.9,1556.2,1522.9,13237,224770,2.19E+07
1999.6.10,1523.7,71.6,4.93,1458.8,1523.7,1458.8,11584,206688,2.12E+07
1999.6.9,1452.1,-46.9,-3.13,1491.7,1491.7,1440.6,11012,181553,2.02E+07
1999.6.8,1499,-5.5,-0.37,1528,1546.8,1473.4,11598,219958,2.09E+07
1999.6.7,1504.5,118.1,8.52,1391.4,1504.5,1391.4,11533,219550,2.09E+07
1999.6.4,1386.4,-6.9,-0.5,1393.3,1393.3,1369.5,5675,102127,1.92E+07
1999.6.3,1393.3,-16.2,-1.15,1409.5,1410.5,1372.4,6306,104406,1.93E+07
1999.6.2,1409.5,-29.9,-2.08,1439.4,1443.4,1402.1,7102,110439,1.94E+07
1999.6.1,1439.4,-15.4,-1.06,1454.8,1457.9,1417.8,7223,105219,1.98E+07
1999.5.31,1454.8,27,1.89,1427.8,1472.4,1420.5,7260,97175,2.02E+07
1999.5.28,1427.8,37.3,2.68,1390.5,1436.2,1390.5,7515,107113,1.97E+07
1999.5.27,1390.5,69.2,5.24,1321.3,1396.4,1316.7,8168,136378,1.91E+07
1999.5.26,1321.3,54.4,4.29,1266.9,1322.3,1266.9,7465,128434,1.81E+07
1999.5.25,1266.9,41.1,3.35,1225.8,1274,1225.8,7038,131380,1.72E+07
1999.5.24,1225.8,7.1,0.58,1218.7,1241.8,1212.5,4830,74593,1.67E+07
1999.5.21,1218.7,-25.5,-2.05,1244.2,1245.3,1204.6,6569,85290,1.64E+07
1999.5.20,1244.2,-0.5,-0.04,1244.7,1263.7,1229.2,6763,89690,1.66E+07
1999.5.19,1244.7,15.4,1.25,1229.3,1244.8,1205.9,6534,83911,1.65E+07
1999.5.18,1229.3,-49.9,-3.9,1279.2,1279.3,1218.5,7612,80861,1.62E+07
1999.5.17,1279.2,-66,-4.91,1345.2,1346.2,1274.6,7100,87345,1.67E+07
1999.5.14,1345.2,-7.5,-0.55,1352.7,1383.3,1336.5,8786,113150,1.54E+07
1999.5.13,1352.7,41.9,3.2,1310.8,1358.4,1310.5,9761,118079,1.48E+07
1999.5.12,1310.8,1.6,0.12,1309.2,1312.6,1288.2,10967,113111,1.44E+07
1999.5.11,1309.2,-36.2,-2.69,1345.4,1347.5,1300.5,10215,109956,1.44E+07
1999.5.10,1345.4,-62.8,-4.46,1408.2,1411.8,1333.3,14020,109202,1.48E+07
1999.5.7,1408.2,25.7,1.86,1382.5,1424.4,1382.5,10573,140562,1.54E+07
1999.5.6,1382.5,50.7,3.81,1331.8,1407.7,1331.8,9261,151716,1.51E+07
1999.5.4,1331.8,55.9,4.38,1275.9,1349.9,1275.9,7518,85418,1.46E+07
1999.5.3,1275.9,84.9,7.13,1191.2,1275.9,1191.2,6939,61697,1.40E+07
1999.4.30,1191,33.4,2.89,1160.1,1198.3,1159.8,10592,115800,1.31E+07
1999.4.29,1157.6,9.2,0.8,1177.8,1183,1151.5,6657,72840,1.28E+07
1999.4.28,1148.4,50.9,4.64,1102.2,1148.7,1100.2,6478,64350,1.27E+07
1999.4.27,1097.5,19.6,1.82,1082.2,1097.5,1067.5,6811,72522,1.21E+07
1999.4.26,1077.9,4.1,0.38,1074,1094.5,1068.7,5296,46544,1.19E+07
1999.4.23,1073.8,-16.1,-1.48,1084.9,1099.1,1040.9,7329,64678,1.19E+07
1999.4.22,1089.9,-81.3,-6.94,1171.2,1171.2,1085.7,7780,55398,1.20E+07
1999.4.21,1171.2,46,4.09,1125.2,1174.7,1125.2,12100,105732,1.29E+07
1999.4.20,1125.2,56.2,5.26,1069,1127.8,1069,10275,89764,1.24E+07
1999.4.19,1069,50.9,5,1026.7,1072.5,1026.3,8867,75717,1.18E+07
1999.4.16,1018.1,0.9,0.09,1018.1,1027.7,1006,10855,65656,1.12E+07
1999.4.15,1017.2,12.2,1.21,1005,1022.5,1005,11635,63604,1.09E+07
1999.4.14,1005,35.7,3.68,970.2,1005.6,970.2,6714,52970,1.07E+07
1999.4.13,969.3,16.3,1.71,953.2,980.2,953.2,5743,49626,1.04E+07
1999.4.12,953,26.4,2.85,926.6,962.8,926.6,6301,52782,1.02E+07
1999.4.9,926.6,25.1,2.78,897.1,926.8,881.6,9835,77284,9906636
1999.4.8,901.5,19.9,2.26,878.8,902,865.2,10150,91220,9640805
1999.4.7,881.6,33.6,3.96,848,886.3,848,4878,32286,9439841
1999.4.6,848,13.1,1.57,848.1,852.4,841.4,3724,25685,9080648
1999.4.2,834.9,24.1,2.97,805.9,835,805.8,6432,54408,8906194
1999.4.1,810.8,12.9,1.62,801.8,811.7,798,3826,23700,8636376
1999.3.31,797.9,1.7,0.21,798.1,811.3,794.2,3914,29180,8498688
1999.3.30,796.2,16,2.05,783.5,798.6,775.8,4805,28132,8484987
1999.3.29,780.2,-4.8,-0.61,781.3,786.9,774.5,3462,18119,8337974
1999.3.26,785,-1.7,-0.22,785.4,787.3,777.7,3228,22517,8385871
1999.3.25,786.7,-4.2,-0.53,791.8,797.9,784.4,3524,33660,8405749
1999.3.24,790.9,16.8,2.17,773,791.8,768,2569,15798,8436597
1999.3.23,774.1,-9.3,-1.19,784.5,788.7,773,2990,12432,8261319
1999.3.22,783.4,4.7,0.6,791.2,792.7,774.5,4016,18381,8356676
1999.3.19,778.7,13,1.7,765.5,781.8,749.5,3733,12770,8303234
1999.3.18,765.7,-24.5,-3.1,791.5,792.2,763.8,8767,18549,8171427
1999.3.17,790.2,-15,-1.86,805.5,806.1,785.8,3565,15612,8431849
1999.3.16,805.2,-6.5,-0.8,813.2,813.4,785.6,2683,10542,8579209
1999.3.15,811.7,18.9,2.38,793.6,812.1,793.6,3962,13412,8633521
1999.3.12,792.8,9.2,1.17,783.9,794.6,783.9,13130,21211,8439392
1999.3.11,783.6,13,1.69,771.2,784.6,769.6,1908,12629,8176189
1999.3.10,770.6,16.7,2.22,754.3,772.9,754.2,1658,9233,8053058
1999.3.9,753.9,13.7,1.85,740.2,755.6,739.9,2156,27783,7879951
1999.3.8,740.2,14.5,2,725.4,746.1,725.4,1780,9410,7737639
1999.3.5,725.7,-5.4,-0.74,731,731,717.7,1164,7184,7584036
1999.3.4,731.1,-0.7,-0.1,731.8,732.5,718.9,1079,5431,7573684
1999.3.3,731.8,-3.1,-0.42,734.7,735.5,719.7,1428,6612,7579484
1999.3.2,734.9,11.9,1.65,727.8,735.7,724.1,1448,6927,7613525
1999.2.26,723,11.5,1.62,711.3,728,710.4,1771,7025,7488212
1999.2.25,711.5,2.8,0.4,706.7,711.5,703.1,2381,8555,7365619
1999.2.24,708.7,-0.9,-0.13,708.7,715.8,705.9,2932,8326,7346676
1999.2.23,709.6,-16.3,-2.25,725.8,727.9,708.2,4810,7075,7356645
1999.2.22,725.9,-12.6,-1.71,739,739.1,722.3,2694,7302,7523391
1999.2.19,738.5,-18.5,-2.44,754.9,754.9,729.5,2672,8622,7654862
1999.2.18,757,-12.2,-1.59,769.1,769.1,755.8,4167,9121,7860525
1999.2.12,769.2,2.5,0.33,764.2,769.2,756.8,5793,12635,7911467
1999.2.11,766.7,4.3,0.56,762.5,771.3,755.7,1963,9650,7959161
1999.2.10,762.4,2.2,0.29,760.1,770.4,730.7,2842,14517,7908410
1999.2.9,760.2,-22.1,-2.83,781.4,781.4,751,2585,12927,7884775
1999.2.8,782.3,-4.8,-0.61,788.3,792.5,780.1,3050,18562,8114038
1999.2.5,787.1,5.6,0.72,781.5,787.1,774.4,4303,30685,8162378
1999.2.4,781.5,-8.4,-1.06,790.9,790.9,772.5,2972,14823,8104777
1999.2.3,789.9,-11.1,-1.39,801.4,801.4,780.3,4910,27419,8190624
1999.2.2,801,7,0.88,794,812.1,792.4,9109,56553,8303186
1999.2.1,794,32.4,4.25,774.9,797.1,773.4,5477,33790,8230072
1999.1.29,761.6,11.5,1.53,750.7,761.6,750.5,4098,19856,7872490
1999.1.28,750.1,6.2,0.83,745.6,753.7,745.2,2894,11804,7750664
1999.1.27,743.9,0.9,0.12,744.3,747.5,729.7,2195,10250,7686770
1999.1.26,743,5.2,0.7,739.9,746.6,737.3,3256,14314,7676880
1999.1.25,737.8,-2.7,-0.36,743.8,743.8,728.5,4260,15341,7614477
1999.1.22,740.5,-6.7,-0.9,743,743.5,727.8,1675,11460,7632496
1999.1.21,747.2,-12.4,-1.63,756.9,757.6,742.1,2688,12075,7698731
1999.1.20,759.6,-11.8,-1.53,770.8,772.2,757.4,3341,16375,7824082
1999.1.19,771.4,-8.2,-1.05,780,780.3,764.2,3451,16765,7940471
1999.1.18,779.6,17.6,2.31,763.8,779.6,763.8,5251,23186,8022031
1999.1.15,762,12.9,1.72,748,762.4,748,3788,17823,7835801
1999.1.14,749.1,-22.9,-2.97,764.5,764.5,743.3,6923,26642,7857017
1999.1.13,772,5.1,0.67,769.4,775.9,764.5,3110,22808,8096475
1999.1.12,766.9,4.8,0.63,773.3,774.2,760.1,3660,21919,8034795
1999.1.11,762.1,14,1.87,750.3,762.1,748.8,3151,20535,7983425
1999.1.8,748.1,5.4,0.73,742.2,748.8,738.6,2162,14547,7835513
1999.1.7,742.7,-7.7,-1.03,750.6,751.6,739.8,2312,16196,7780101
1999.1.6,750.4,3.2,0.43,747.2,751.5,739,1962,11724,7861441
1999.1.5,747.2,-16.8,-2.2,763.5,766.4,743,2644,14854,7827865
1999.1.4,764,12.2,1.62,756.5,766.5,746.8,1501,11092,8001141
1998.12.28,751.8,15.1,2.05,738.4,751.8,737.6,4118,21764,7892244
1998.12.24,736.7,9.1,1.25,727.8,736.7,724.9,4983,31761,7730194
1998.12.23,727.6,2.6,0.36,727.6,730.2,709.5,3584,21338,7636248
1998.12.22,725,3.4,0.47,723.8,742.2,717,2880,15476,7615204
1998.12.21,721.6,22.1,3.16,706.1,726.3,705.9,3686,16246,7577295
1998.12.18,699.5,-1.7,-0.24,701.1,708.5,686.1,2291,12288,7346029
1998.12.17,701.2,-19.2,-2.67,710.3,715.3,688.2,3892,16487,7367614
1998.12.16,720.4,-35.4,-4.68,755,758.8,714.2,3588,16037,7517952
1998.12.15,755.8,24.1,3.29,732.4,757.9,732.1,3811,17702,7722219
1998.12.14,731.7,3.8,0.52,725.9,747.7,725.9,3140,12895,7406410
1998.12.11,727.9,15.6,2.19,722.3,730.5,710.7,2779,19922,7286225
1998.12.10,712.3,26.1,3.8,696.1,714.3,685.8,2501,11672,7149021
1998.12.9,686.2,13.3,1.98,673.1,687.4,662.9,2018,10171,6925282
1998.12.8,672.9,6,0.9,666.9,686,663.3,2106,11215,6815878
1998.12.7,666.9,21.7,3.36,647.9,667.3,647.9,2169,11774,6767628
1998.12.5,645.2,6.6,1.03,639.9,646.2,638.2,1489,11747,6572678
1998.12.4,638.6,-2.3,-0.36,640.3,640.3,634.6,1296,7117,6513041
1998.12.3,640.9,-2,-0.31,643.4,645.7,637.3,2191,11833,6515026
1998.12.2,642.9,2.5,0.39,640.5,644.8,638.6,1761,6898,6570034
1998.12.1,640.4,-0.9,-0.14,643.7,644.4,632,1624,8643,6574883
1998.11.30,641.3,-2.9,-0.45,645.3,645.9,640,2015,8225,6607550
1998.11.28,644.2,3,0.47,640.8,645.5,640.7,1256,5282,6653340
1998.11.27,641.2,-9.5,-1.46,650,650.8,640.9,1841,9681,6614783
1998.11.26,650.7,8.6,1.34,643,651,640.8,2812,12898,6718660
1998.11.25,642.1,3.3,0.52,638.4,645.2,635.8,2348,10328,6625839
1998.11.24,638.8,3.9,0.61,637.3,642.2,632.5,3571,13706,6603577
1998.11.23,634.9,1.9,0.3,634.4,636.4,630.6,1913,6316,6577256
1998.11.21,633,10.5,1.69,626.8,633.4,622.7,2543,8283,6584349
1998.11.20,622.5,-5.9,-0.94,630.6,632.9,621.5,3257,9624,6434485
1998.11.19,628.4,3.1,0.5,625.8,632.8,616.5,5217,14572,6502130
1998.11.18,625.3,9.4,1.53,615.9,625.3,614,1911,10317,6487028
1998.11.17,615.9,-8.6,-1.38,624.5,625.7,610.5,1782,8813,6456003
1998.11.16,624.5,1.2,0.19,624.1,626.7,618.4,2986,8146,6549827
1998.11.14,623.3,6.7,1.09,617.2,626.6,611.1,696,3027,6507903
1998.11.13,616.6,-2.3,-0.37,619,626.6,614,959,7859,6442708
1998.11.12,618.9,-15.5,-2.44,633.5,638.6,618,858,3794,6589754
1998.11.11,634.4,15.3,2.47,618.6,634.4,605.6,695,2053,5670241
1998.11.10,619.1,-19.9,-3.11,639.1,639.3,619,508,2001,5532264
1998.11.9,639,-3.1,-0.48,644.3,645.5,637,952,2779,5710063
1998.11.7,642.1,0.4,0.06,642.6,651.6,636,401,1334,5737021
1998.11.6,641.7,9.7,1.53,632.9,647.1,632.9,1350,3827,5733710
1998.11.5,632,7.3,1.17,625.3,643.7,623.2,780,4118,5647880
1998.11.4,624.7,-3.9,-0.62,627.9,628.9,623.1,1358,3869,4533946
1998.11.3,628.6,-2.5,-0.4,630.9,632.4,627.5,1194,3490,4620364
1998.11.2,631.1,-8.3,-1.3,642.9,644.4,631.1,1494,4275,4642321
1998.10.31,639.4,5.6,0.88,635.7,640.7,631.9,1141,2973,4702875
1998.10.30,633.8,-1.9,-0.3,636.3,636.3,630.6,2079,4242,4663087
1998.10.29,635.7,-6.4,-1,641.5,642.7,634.1,1669,6084,4676289
1998.10.28,642.1,-2.9,-0.45,645.3,645.3,639.4,1424,3316,4720749
1998.10.27,645,27.3,4.42,618.2,645.2,617.4,1103,4760,4742532
1998.10.26,617.7,-2.3,-0.37,622.9,623.3,617.7,2250,4203,4545065
1998.10.24,620,0.5,0.08,617.9,624.2,617.9,309,1359,4567961
1998.10.23,619.5,4.7,0.76,616.4,620.8,616.4,594,3710,4557115
1998.10.22,614.8,1.4,0.23,613.8,617.4,613.7,312,2350,4519695
1998.10.21,613.4,-4.6,-0.74,618.3,622.2,613.4,1127,6522,4512901
1998.10.20,618,-2.1,-0.34,616.8,619.3,611.6,790,5968,4545617
1998.10.19,620.1,-10,-1.59,629.8,629.9,616.9,800,4340,4565100
1998.10.17,630.1,0,0,630,632.8,629.9,515,2731,4629599
1998.10.16,630.1,-1.8,-0.28,633.4,637.5,626.6,1561,6190,4631649
1998.10.15,631.9,2.5,0.4,629.4,636.5,629,1199,7755,4647916
1998.10.14,629.4,-8.5,-1.33,636.5,636.7,627.8,695,4783,4628312
1998.10.13,637.9,-2.6,-0.41,639,641.4,634.7,992,6954,4685039
1998.10.12,640.5,-1,-0.16,647.4,647.5,636.4,309,4995,4710024
1998.10.10,641.5,16.5,2.64,630.2,643,630.2,683,11577,4727643
1998.10.9,625,13.3,2.17,614.1,626.9,614.1,493,5134,4608835
1998.10.8,611.7,4.7,0.77,608.8,613.2,608.8,173,1612,4524705
1998.10.7,607,-3.6,-0.59,609.4,612,607,164,2151,4490582
1998.10.2,610.6,-0.1,-0.02,610.7,613.6,609.5,251,1640,4508650
1998.10.1,610.7,0.4,0.07,610.3,614.4,610.3,108,818,4506697
1998.9.30,610.3,-0.1,-0.02,610.4,613.1,608.1,155,1157,4511890
1998.9.29,610.4,0.2,0.03,610.2,611.9,609.2,131,1014,4528128
1998.9.28,610.2,-2.9,-0.47,613.1,619,610.2,447,2935,4544910
1998.9.26,613.1,3,0.49,610.1,615.9,608.6,211,1758,4585973
1998.9.25,610.1,-4.7,-0.76,614.8,614.8,609.3,387,2342,4587415
1998.9.24,614.8,2.1,0.34,612.7,617.8,611.9,384,2447,4426472
1998.9.23,612.7,-5.6,-0.91,618.3,619.4,612.7,1165,7536,4413176
1998.9.22,618.3,4,0.65,614.3,619.5,613.7,444,3589,4454010
1998.9.21,614.3,-0.2,-0.03,614.5,621.7,612.1,760,1968,4420756
1998.9.19,614.5,2.9,0.47,611.6,615.5,611.4,378,3699,4422301
1998.9.18,611.6,-1.1,-0.18,612.7,613.5,609.8,333,1640,4401598
1998.9.17,612.7,-2.3,-0.37,615,615.5,611.3,581,5524,4409525
1998.9.16,615,-0.4,-0.06,615.4,616.9,612.3,469,2586,4425430
1998.9.15,615.4,5.3,0.87,610.7,616.5,609.3,407,2205,4430032
1998.9.14,610.1,-3.8,-0.62,613,614.4,609.9,405,3161,4391303
1998.9.12,613.9,-2.2,-0.36,616.1,617,613.9,384,3467,4418466
1998.9.11,616.1,-1.5,-0.24,617,618.2,614.8,343,1894,4434428
1998.9.10,617.6,-3.7,-0.6,621.3,621.8,616.3,553,4436,4444997
1998.9.9,621.3,-3.8,-0.61,623.9,624.9,621.3,578,7497,4472527
1998.9.8,625.1,3.6,0.58,622.8,634.8,620.2,448,4332,4499813
1998.9.7,621.5,6,0.97,615.5,622.3,615.4,501,3852,4472519
1998.9.5,615.5,-1,-0.16,616.5,618.8,615.4,330,2186,4429828
1998.9.4,616.5,-1.8,-0.29,618.3,618.7,614.2,332,2611,4435636
1998.9.3,618.3,-4.1,-0.66,622.4,622.6,617.3,516,2690,4448434
1998.9.2,622.4,-5.9,-0.94,627.2,628,621.5,500,1841,4480418
1998.9.1,628.3,-9.3,-1.46,635.8,635.8,623.3,574,1764,4522671
1998.8.31,637.6,2.8,0.44,634.9,639.3,634.6,757,2038,4589711
1998.8.29,634.8,-1.2,-0.19,632.4,636.9,632.3,398,1364,4569248
1998.8.28,636,-8.6,-1.33,643.5,643.5,634.3,1105,1703,4577693
1998.8.27,644.6,-5.1,-0.78,649.7,651.5,643.4,870,1867,4639142
1998.8.26,649.7,-5.8,-0.88,655.5,656.6,649.7,610,3202,4674696
1998.8.25,655.5,1.3,0.2,654.3,657.3,653,596,2165,4716585
1998.8.24,654.2,-4.6,-0.7,658.8,658.8,653.5,268,1252,4706378
1998.8.22,658.8,-2.2,-0.33,660.4,661.2,658.8,244,1852,4738193
1998.8.21,661,-1.3,-0.2,662.3,664.2,660.3,523,3991,4752621
1998.8.20,662.3,-2.1,-0.32,663.6,666.7,662.3,743,2855,4761896
1998.8.19,664.4,-3.7,-0.55,668.5,669.4,663.3,778,3491,4776200
1998.8.18,668.1,-7.8,-1.15,669.8,673.3,656.9,1009,1040,4791478
1998.8.17,675.9,-6.4,-0.94,679.4,680.4,674,575,1193,4847377
1998.8.14,682.3,6.3,0.93,676.5,683.3,676.5,559,2026,4893212
1998.8.13,676,-11,-1.6,687,687.9,676,930,1535,4848445
1998.8.12,687,0.1,0.01,684.5,689,682.7,214,1889,4927035
1998.8.11,686.9,-0.2,-0.03,687.1,692.4,686.7,65,481,4926175
1998.8.10,687.1,-4,-0.58,679.1,689.5,679.1,177,923,4927129
1998.8.8,691.1,-0.7,-0.1,691.8,697.3,690.6,67,877,5118599
1998.8.7,691.8,-3.1,-0.45,694.7,695.9,691.8,318,3988,5123540
1998.8.6,694.9,-5.2,-0.74,697,700.1,694,226,1020,5145241
1998.8.5,700.1,-0.5,-0.07,700.4,702.3,695.5,360,1116,5183652
1998.8.4,700.6,1.2,0.17,699.1,705.1,697.8,221,844,5187508
1998.8.3,699.4,-2.1,-0.3,701.2,702.8,697,423,639,5178292
1998.8.1,701.5,3.4,0.49,698.2,702.7,698,215,445,5194057
1998.7.31,698.1,-6.8,-0.96,701.5,703.8,694.7,849,2368,5168665
1998.7.30,704.9,-4.4,-0.62,708.9,709.6,702.4,692,1778,5217993
1998.7.29,709.3,4.2,0.6,704.9,711.5,704.3,738,3154,5250755
1998.7.28,705.1,-1.4,-0.2,706.4,711.1,704.5,858,2726,5215719
1998.7.27,706.5,-7,-0.98,713.4,717,706.5,918,2226,5225064
1998.7.25,713.5,-3.5,-0.49,717.4,717.6,713.5,157,611,5269953
1998.7.24,717,0.4,0.06,716.8,718.3,713.1,235,1457,5295610
1998.7.23,716.6,-3.8,-0.53,720.4,725.5,712.9,454,1650,5292561
1998.7.22,720.4,-16.6,-2.25,734.3,734.3,720.4,293,1706,5321555
1998.7.21,737,7.4,1.01,727.5,744.3,726.5,622,19094,5443606
1998.7.20,729.6,0.5,0.07,731.1,736,724,370,1639,5388985
1998.7.18,729.1,2.8,0.39,729.5,738.5,729,293,1679,5384977
1998.7.16,726.3,10.7,1.5,718.8,729.3,718.3,428,936,5363365
1998.7.15,715.6,-4.5,-0.62,719.8,721.8,715.6,735,1925,5283703
1998.7.14,720.1,-0.3,-0.04,720,725.8,720,194,883,5316514
1998.7.13,720.4,-9.9,-1.36,726.9,728.2,720.4,97,841,5318763
1998.7.11,730.3,3.2,0.44,726.9,731.8,724.4,108,702,5392812
1998.7.10,727.1,-5.9,-0.8,733,736.2,727.1,235,863,5379960
1998.7.9,733,-0.8,-0.11,733.6,735.6,729,390,1357,5424107
1998.7.8,733.8,-10.5,-1.41,743.9,744.9,732.3,328,1721,5429042
1998.7.7,744.3,1.7,0.23,743.3,749.3,742.5,374,2386,5507412
1998.7.6,742.6,-5.4,-0.72,748.7,750.7,742.6,788,1887,5495758
1998.7.4,748,0.7,0.09,747.8,753.6,743.6,199,532,5536904
1998.7.3,747.3,-11.2,-1.48,757.9,757.9,747.3,79,747,5529122
1998.7.2,758.5,0.2,0.03,758.2,767.6,757.5,229,3375,5609893
1998.7.1,758.3,11.6,1.55,746,763.6,745.8,760,1825,5608232
1998.6.30,746.7,-6.5,-0.86,751.3,753.9,746.7,665,1569,5521835
1998.6.29,753.2,0.8,0.11,751.6,754.7,750.5,678,2689,5568729
1998.6.27,752.4,3.8,0.51,747.6,753.2,746,185,952,5575494
1998.6.26,748.6,0.1,0.01,751.3,758.2,747.8,6834,134207,5547847
1998.6.25,748.5,-0.4,-0.05,749.9,756,746.6,406,2858,5546945
