측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
20220315,도심권,종로구,41,29,0.022,0.029,0.7,0.003
20220315,도심권,용산구,39,29,0.02,0.024,0.6,0.002
20220315,서북권,은평구,52,37,0.02,0.029,0.8,0.002
20220315,서북권,서대문구,45,34,0.022,0.028,1,0.003
20220315,서북권,마포구,39,28,0.024,0.031,0.6,0.003
20220315,동북권,광진구,38,27,0.021,0.028,0.7,0.004
20220315,동북권,성동구,41,24,0.015,0.018,0.5,0.002
20220315,동북권,중랑구,38,25,0.019,0.032,0.7,0.003
20220315,동북권,동대문구,42,29,0.023,0.028,0.7,0.003
20220315,동북권,성북구,44,28,0.02,0.031,0.7,0.002
20220315,동북권,도봉구,40,31,0.021,0.025,0.6,0.003
20220315,동북권,강북구,41,29,0.02,0.023,0.7,0.002
20220315,동북권,노원구,39,28,0.019,0.023,0.7,0.002
20220315,서남권,강서구,43,28,0.024,0.03,0.7,0.003
20220315,서남권,구로구,44,33,0.024,0.027,0.6,0.003
20220315,서남권,영등포구,42,33,0.022,0.029,0.7,0.003
20220315,서남권,동작구,45,31,0.025,0.027,0.6,0.003
20220315,서남권,관악구,44,29,0.025,0.031,0.7,0.003
20220315,서남권,금천구,44,31,0.023,0.032,0.6,0.004
20220315,서남권,양천구,46,31,0.024,0.028,0.6,0.002
20220315,동남권,강남구,40,25,0.021,0.029,0.6,0.003
20220315,동남권,서초구,41,31,0.023,0.027,0.7,0.002
20220315,동남권,송파구,37,24,0.02,0.029,0.7,0.003
20220315,동남권,강동구,43,27,0.016,0.028,0.6,0.002
20220314,도심권,중구,12,8,0.027,0.025,0.5,0.003
20220314,도심권,종로구,14,9,0.026,0.023,0.5,0.003
20220314,도심권,용산구,14,9,0.021,0.017,0.4,0.002
20220314,서북권,은평구,17,16,0.027,0.016,0.6,0.002
20220314,서북권,서대문구,15,12,0.033,0.016,0.7,0.002
20220314,서북권,마포구,15,9,0.026,0.022,0.4,0.002
20220314,동북권,광진구,14,8,0.029,0.017,0.5,0.004
20220314,동북권,성동구,16,7,0.019,0.013,0.3,0.002
20220314,동북권,중랑구,15,7,0.029,0.02,0.4,0.003
20220314,동북권,동대문구,17,8,0.024,0.022,0.5,0.002
20220314,동북권,성북구,17,8,0.025,0.023,0.4,0.002
20220314,동북권,도봉구,11,10,0.024,0.018,0.4,0.003
20220314,동북권,강북구,15,8,0.026,0.015,0.4,0.002
20220314,동북권,노원구,15,9,0.025,0.018,0.5,0.002
20220314,서남권,강서구,17,9,0.023,0.025,0.6,0.003
20220314,서남권,구로구,20,10,0.025,0.02,0.4,0.003
20220314,서남권,영등포구,17,11,0.022,0.024,0.5,0.002
20220314,서남권,동작구,20,11,0.027,0.02,0.4,0.002
20220314,서남권,관악구,19,9,0.024,0.024,0.5,0.002
20220314,서남권,금천구,18,9,0.024,0.023,0.4,0.003
20220314,서남권,양천구,19,10,0.023,0.023,0.5,0.002
20220314,동남권,강남구,17,8,0.023,0.023,0.4,0.003
20220314,동남권,서초구,17,12,0.026,0.021,0.5,0.002
20220314,동남권,송파구,15,7,0.024,0.023,0.5,0.003
20220314,동남권,강동구,13,8,0.02,0.02,0.4,0.002
20220313,도심권,중구,11,8,0.028,0.019,0.4,0.003
20220313,도심권,종로구,12,9,0.027,0.017,0.4,0.003
20220313,도심권,용산구,15,11,0.015,0.016,0.3,0.002
20220313,서북권,은평구,17,18,0.023,0.015,0.6,0.002
20220313,서북권,서대문구,15,14,0.027,0.017,0.6,0.002
20220313,서북권,마포구,15,10,0.017,0.023,0.3,0.002
20220313,동북권,광진구,15,10,0.026,0.016,0.5,0.004
20220313,동북권,성동구,16,8,0.015,0.013,0.3,0.002
20220313,동북권,중랑구,14,8,0.025,0.02,0.3,0.003
20220313,동북권,동대문구,15,9,0.015,0.016,0.3,0.002
20220313,동북권,성북구,17,8,0.025,0.02,0.3,0.002
20220313,동북권,도봉구,10,9,0.026,0.013,0.3,0.004
20220313,동북권,강북구,11,7,0.025,0.012,0.3,0.002
20220313,동북권,노원구,12,8,0.023,0.015,0.4,0.002
20220313,서남권,강서구,15,9,0.023,0.02,0.4,0.003
20220313,서남권,구로구,16,14,0.027,0.016,0.3,0.003
20220313,서남권,영등포구,15,11,0.023,0.018,0.4,0.002
20220313,서남권,동작구,18,12,0.027,0.017,0.3,0.002
20220313,서남권,관악구,17,11,0.02,0.019,0.4,0.002
20220313,서남권,금천구,16,9,0.024,0.02,0.3,0.003
20220313,서남권,양천구,17,11,0.023,0.019,0.4,0.003
20220313,동남권,강남구,16,10,0.024,0.02,0.3,0.003
20220313,동남권,서초구,17,13,0.025,0.018,0.4,0.002
20220313,동남권,송파구,16,9,0.022,0.02,0.5,0.003
20220313,동남권,강동구,16,10,0.017,0.017,0.3,0.002
20220312,도심권,중구,57,35,0.035,0.035,0.5,0.004
20220312,도심권,종로구,65,36,0.033,0.034,0.6,0.004
20220312,도심권,용산구,65,38,0.021,0.031,0.5,0.003
20220312,서북권,은평구,62,38,0.039,0.021,0.6,0.003
20220312,서북권,서대문구,62,37,0.042,0.023,0.7,0.003
20220312,서북권,마포구,62,36,0.029,0.033,0.5,0.003
20220312,동북권,광진구,64,38,0.031,0.028,0.6,0.004
20220312,동북권,성동구,68,32,0.021,0.025,0.4,0.003
20220312,동북권,중랑구,65,35,0.037,0.029,0.5,0.003
20220312,동북권,동대문구,71,40,0.023,0.037,0.5,0.003
20220312,동북권,성북구,72,36,0.027,0.037,0.6,0.003
20220312,동북권,도봉구,64,40,0.032,0.027,0.4,0.004
20220312,동북권,강북구,71,39,0.039,0.02,0.5,0.003
20220312,동북권,노원구,74,47,0.029,0.031,0.6,0.003
20220312,서남권,강서구,67,37,0.028,0.036,0.6,0.003
20220312,서남권,구로구,72,45,0.029,0.032,0.5,0.003
20220312,서남권,영등포구,67,42,0.028,0.034,0.6,0.003
20220312,서남권,동작구,74,42,0.031,0.032,0.5,0.003
20220312,서남권,관악구,69,38,0.027,0.036,0.7,0.003
20220312,서남권,금천구,66,39,0.029,0.034,0.5,0.004
20220312,서남권,양천구,75,40,0.027,0.035,0.6,0.005
20220312,동남권,강남구,64,35,0.03,0.033,0.5,0.003
20220312,동남권,서초구,78,43,0.03,0.033,0.6,0.003
20220312,동남권,송파구,69,36,0.026,0.038,0.6,0.004
20220312,동남권,강동구,72,39,0.022,0.034,0.5,0.003
20220311,도심권,중구,58,35,0.033,0.049,0.6,0.005
20220311,도심권,종로구,68,39,0.03,0.047,0.7,0.004
20220311,도심권,용산구,67,36,0.022,0.043,0.6,0.004
20220311,서북권,은평구,73,42,0.036,0.036,0.7,0.002
20220311,서북권,서대문구,65,39,0.038,0.037,0.8,0.005
20220311,서북권,마포구,66,36,0.024,0.054,0.6,0.004
20220311,동북권,광진구,62,36,0.028,0.04,0.6,0.004
20220311,동북권,성동구,66,30,0.018,0.028,0.4,0.003
20220311,동북권,중랑구,65,34,0.032,0.043,0.6,0.004
20220311,동북권,동대문구,72,38,0.029,0.048,0.6,0.003
20220311,동북권,성북구,76,37,0.026,0.049,0.6,0.003
20220311,동북권,도봉구,65,37,0.031,0.037,0.5,0.004
20220311,동북권,강북구,71,39,0.037,0.029,0.6,0.003
20220311,동북권,노원구,71,42,0.028,0.042,0.7,0.004
20220311,서남권,강서구,76,37,0.024,0.053,0.7,0.004
20220311,서남권,구로구,75,42,0.023,0.052,0.6,0.004
20220311,서남권,영등포구,69,40,0.022,0.055,0.7,0.004
20220311,서남권,동작구,75,39,0.024,0.054,0.7,0.004
20220311,서남권,관악구,69,36,0.023,0.059,0.8,0.004
20220311,서남권,금천구,68,39,0.02,0.06,0.7,0.005
20220311,서남권,양천구,77,39,0.022,0.053,0.7,0.006
20220311,동남권,강남구,61,32,0.027,0.046,0.6,0.004
20220311,동남권,서초구,73,41,0.022,0.053,0.7,0.003
20220311,동남권,송파구,64,32,0.022,0.052,0.7,0.004
20220311,동남권,강동구,66,34,0.022,0.043,0.5,0.003
20220310,도심권,중구,58,41,0.024,0.049,0.7,0.004
20220310,도심권,종로구,53,45,0.024,0.044,0.7,0.004
20220310,도심권,용산구,69,46,0.017,0.042,0.6,0.004
20220310,서북권,은평구,65,43,0.04,0.037,0.6,0.003
20220310,서북권,서대문구,64,42,0.028,0.039,0.8,0.006
20220310,서북권,마포구,60,39,0.022,0.047,0.6,0.003
20220310,동북권,광진구,66,44,0.023,0.039,0.6,0.004
20220310,동북권,성동구,72,36,0.016,0.026,0.4,0.003
20220310,동북권,중랑구,69,41,0.026,0.041,0.6,0.004
20220310,동북권,동대문구,70,44,0.025,0.044,0.6,0.004
20220310,동북권,성북구,76,39,0.022,0.045,0.6,0.003
20220310,동북권,도봉구,63,43,0.028,0.034,0.5,0.004
20220310,동북권,강북구,74,46,0.032,0.028,0.6,0.003
20220310,동북권,노원구,71,50,0.024,0.039,0.7,0.004
20220310,서남권,강서구,72,41,0.025,0.045,0.7,0.004
20220310,서남권,구로구,72,46,0.022,0.041,0.6,0.004
20220310,서남권,영등포구,71,48,0.02,0.047,0.7,0.004
20220310,서남권,동작구,64,38,0.027,0.043,0.6,0.003
20220310,서남권,관악구,59,36,0.026,0.047,0.7,0.004
20220310,서남권,금천구,56,34,0.024,0.048,0.6,0.005
20220310,서남권,양천구,74,44,0.024,0.043,0.6,0.004
20220310,동남권,강남구,68,41,0.022,0.045,0.6,0.004
20220310,동남권,서초구,71,47,0.023,0.044,0.6,0.003
20220310,동남권,송파구,69,36,0.019,0.049,0.7,0.004
20220310,동남권,강동구,75,46,0.018,0.042,0.5,0.003
20220309,도심권,중구,52,34,0.036,0.031,0.5,0.003
20220309,도심권,종로구,63,39,0.033,0.031,0.6,0.003
20220309,도심권,용산구,61,35,0.026,0.029,0.5,0.003
20220309,서북권,은평구,60,39,0.036,0.022,0.5,0.002
20220309,서북권,서대문구,63,40,0.035,0.026,0.7,0.004
20220309,서북권,마포구,55,33,0.037,0.031,0.5,0.003
20220309,동북권,광진구,68,43,0.024,0.034,0.6,0.003
20220309,동북권,성동구,70,34,0.02,0.023,0.4,0.002
20220309,동북권,중랑구,69,39,0.03,0.035,0.5,0.003
20220309,동북권,동대문구,76,41,0.029,0.036,0.6,0.003
20220309,동북권,성북구,75,38,0.025,0.04,0.7,0.003
20220309,동북권,도봉구,64,41,0.029,0.027,0.4,0.003
20220309,동북권,강북구,72,43,0.033,0.021,0.5,0.002
20220309,동북권,노원구,71,47,0.026,0.032,0.6,0.003
20220309,서남권,강서구,69,37,0.027,0.034,0.5,0.003
20220309,서남권,구로구,71,43,0.023,0.035,0.5,0.003
20220309,서남권,영등포구,63,38,0.026,0.035,0.5,0.003
20220309,서남권,동작구,71,41,0.031,0.033,0.5,0.003
20220309,서남권,관악구,66,37,0.03,0.038,0.6,0.003
20220309,서남권,금천구,71,44,0.024,0.042,0.5,0.004
20220309,서남권,양천구,73,40,0.025,0.036,0.6,0.003
20220309,동남권,강남구,69,39,0.024,0.038,0.6,0.004
20220309,동남권,서초구,66,43,0.031,0.03,0.5,0.002
20220309,동남권,송파구,72,37,0.02,0.044,0.7,0.004
20220309,동남권,강동구,79,47,0.02,0.037,0.5,0.003
20220308,도심권,중구,42,23,0.023,0.044,0.6,0.004
20220308,도심권,종로구,50,25,0.022,0.041,0.6,0.004
20220308,도심권,용산구,49,24,0.019,0.036,0.5,0.003
20220308,서북권,은평구,52,28,0.022,0.038,0.5,0.003
20220308,서북권,서대문구,66,30,0.04,0,0.5,0.003
20220308,서북권,마포구,43,20,0.025,0.042,0.5,0.004
20220308,동북권,광진구,50,25,0.021,0.038,0.6,0.004
20220308,동북권,성동구,49,19,0.016,0.025,0.4,0.003
20220308,동북권,중랑구,52,24,0.021,0.043,0.6,0.004
20220308,동북권,동대문구,44,24,0.023,0.042,0.5,0.004
20220308,동북권,성북구,58,25,0.019,0.044,0.6,0.003
20220308,동북권,도봉구,70,33,0.023,0.033,0.5,0.003
20220308,동북권,강북구,51,25,0.023,0.031,0.5,0.003
20220308,동북권,노원구,52,28,0.02,0.038,0.6,0.004
20220308,서남권,강서구,50,21,0.022,0.04,0.6,0.004
20220308,서남권,구로구,52,24,0.02,0.039,0.5,0.004
20220308,서남권,영등포구,45,23,0.022,0.038,0.5,0.004
20220308,서남권,동작구,47,22,0.027,0.036,0.5,0.003
20220308,서남권,관악구,46,21,0.026,0.04,0.6,0.004
20220308,서남권,금천구,44,22,0.023,0.044,0.5,0.005
20220308,서남권,양천구,51,24,0.021,0.039,0.5,0.003
20220308,동남권,강남구,45,21,0.02,0.04,0.5,0.004
20220308,동남권,서초구,46,21,0.025,0.037,0.5,0.003
20220308,동남권,송파구,50,21,0.02,0.045,0.6,0.004
20220308,동남권,강동구,55,26,0.017,0.041,0.5,0.003
20220307,도심권,중구,35,19,0.016,0.039,0.5,0.004
20220307,도심권,종로구,39,19,0.016,0.036,0.5,0.003
20220307,도심권,용산구,40,19,0.011,0.036,0.5,0.003
20220307,서북권,은평구,40,20,0.018,0.03,0.5,0.003
20220307,서북권,서대문구,42,13,0.014,0.032,0.9,0.004
20220307,서북권,마포구,36,16,0.021,0.036,0.5,0.003
20220307,동북권,광진구,36,16,0.011,0.039,0.4,0.003
20220307,동북권,성동구,38,13,0.009,0.023,0.4,0.002
20220307,동북권,중랑구,38,16,0.016,0.036,0.5,0.003
20220307,동북권,동대문구,39,18,0.014,0.042,0.5,0.003
20220307,동북권,성북구,44,16,0.015,0.038,0.6,0.003
20220307,동북권,도봉구,39,19,0.019,0.029,0.5,0.003
20220307,동북권,강북구,45,19,0.021,0.027,0.5,0.003
20220307,동북권,노원구,45,21,0.016,0.035,0.6,0.003
20220307,서남권,강서구,43,17,0.017,0.035,0.5,0.004
20220307,서남권,구로구,44,18,0.014,0.036,0.5,0.004
20220307,서남권,영등포구,39,19,0.014,0.037,0.5,0.003
20220307,서남권,동작구,41,19,0.016,0.036,0.5,0.003
20220307,서남권,관악구,37,17,0.017,0.039,0.5,0.003
20220307,서남권,금천구,36,18,0.013,0.042,0.5,0.004
20220307,서남권,양천구,43,20,0.015,0.037,0.5,0.003
20220307,동남권,강남구,37,15,0.011,0.04,0.5,0.004
20220307,동남권,서초구,42,17,0.016,0.038,0.5,0.003
20220307,동남권,송파구,37,14,0.012,0.043,0.5,0.003
20220307,동남권,강동구,39,15,0.009,0.041,0.5,0.003
20220306,도심권,중구,35,9,0.037,0.012,0.3,0.003
20220306,도심권,종로구,42,10,0.036,0.011,0.4,0.003
20220306,도심권,용산구,46,10,0.031,0.012,0.3,0.003
20220306,서북권,은평구,42,11,0.035,0.012,0.4,0.003
20220306,서북권,서대문구,43,10,0.033,0.012,0.6,0.003
20220306,서북권,마포구,38,7,0.042,0.014,0.3,0.003
20220306,동북권,광진구,41,8,0.038,0.011,0.2,0.003
20220306,동북권,성동구,40,7,0.026,0.008,0.2,0.002
20220306,동북권,중랑구,41,8,0.036,0.013,0.3,0.003
20220306,동북권,동대문구,41,8,0.038,0.012,0.3,0.003
20220306,동북권,성북구,48,8,0.035,0.012,0.4,0.003
20220306,동북권,도봉구,44,8,0.037,0.006,0.4,0.003
20220306,동북권,강북구,50,9,0.039,0.006,0.3,0.002
20220306,동북권,노원구,47,10,0.037,0.011,0.4,0.002
20220306,서남권,강서구,41,6,0.035,0.012,0.4,0.003
20220306,서남권,구로구,43,5,0.029,0.013,0.3,0.003
20220306,서남권,영등포구,38,8,0.033,0.011,0.4,0.003
20220306,서남권,동작구,44,9,0.037,0.011,0.3,0.003
20220306,서남권,관악구,39,8,0.036,0.014,0.4,0.003
20220306,서남권,금천구,37,7,0.037,0.014,0.3,0.003
20220306,서남권,양천구,43,9,0.032,0.014,0.4,0.003
20220306,동남권,강남구,37,8,0.035,0.011,0.3,0.003
20220306,동남권,서초구,42,6,0.037,0.011,0.3,0.003
20220306,동남권,송파구,43,8,0.036,0.015,0.4,0.003
20220306,동남권,강동구,41,7,0.031,0.011,0.3,0.002
20220305,도심권,중구,78,16,0.04,0.011,0.4,0.003
20220305,도심권,종로구,94,18,0.038,0.009,0.4,0.003
20220305,도심권,용산구,102,16,0.032,0.01,0.3,0.003
20220305,서북권,은평구,112,18,0.036,0.011,0.4,0.003
20220305,서북권,서대문구,98,16,0.036,0.01,0.5,0.002
20220305,서북권,마포구,82,13,0.044,0.014,0.3,0.003
20220305,동북권,광진구,86,15,0.04,0.01,0.3,0.003
20220305,동북권,성동구,86,13,0.027,0.007,0.2,0.002
20220305,동북권,중랑구,83,15,0.037,0.012,0.3,0.003
20220305,동북권,동대문구,90,17,0.04,0.01,0.3,0.003
20220305,동북권,성북구,107,15,0.036,0.012,0.4,0.003
20220305,동북권,도봉구,105,15,0.038,0.006,0.4,0.003
20220305,동북권,강북구,106,17,0.039,0.005,0.3,0.002
20220305,동북권,노원구,106,19,0.038,0.009,0.4,0.003
20220305,서남권,강서구,97,13,0.036,0.011,0.4,0.003
20220305,서남권,구로구,120,16,0.029,0.013,0.3,0.003
20220305,서남권,영등포구,90,15,0.032,0.013,0.4,0.003
20220305,서남권,동작구,105,17,0.037,0.011,0.3,0.003
20220305,서남권,관악구,93,14,0.037,0.014,0.4,0.003
20220305,서남권,금천구,95,15,0.037,0.014,0.3,0.003
20220305,서남권,양천구,104,16,0.033,0.013,0.4,0.003
20220305,동남권,강남구,83,15,0.036,0.011,0.3,0.003
20220305,동남권,서초구,113,15,0.036,0.012,0.4,0.002
20220305,동남권,송파구,93,14,0.036,0.015,0.4,0.003
20220305,동남권,강동구,88,15,0.032,0.009,0.3,0.002
20220304,도심권,중구,61,35,0.028,0.047,0.7,0.004
20220304,도심권,종로구,73,36,0.028,0.04,0.7,0.004
20220304,도심권,용산구,74,32,0.029,0.032,0.5,0.003
20220304,서북권,은평구,88,44,0.04,0.029,0.5,0.003
20220304,서북권,서대문구,80,39,0.034,0.033,0.9,0.005
20220304,서북권,마포구,67,30,0.038,0.04,0.6,0.004
20220304,동북권,광진구,73,32,0.033,0.032,0.5,0.004
20220304,동북권,성동구,74,27,0.024,0.023,0.5,0.003
20220304,동북권,중랑구,73,32,0.03,0.037,0.6,0.004
20220304,동북권,동대문구,78,36,0.035,0.039,0.6,0.004
20220304,동북권,성북구,88,36,0.029,0.041,0.7,0.003
20220304,동북권,도봉구,78,38,0.031,0.033,0.6,0.004
20220304,동북권,강북구,83,39,0.035,0.028,0.6,0.003
20220304,동북권,노원구,81,39,0.032,0.036,0.7,0.004
20220304,서남권,강서구,81,34,0.034,0.04,0.7,0.004
20220304,서남권,구로구,82,39,0.028,0.038,0.6,0.003
20220304,서남권,영등포구,76,35,0.032,0.038,0.6,0.004
20220304,서남권,동작구,80,38,0.039,0.033,0.6,0.003
20220304,서남권,관악구,76,34,0.037,0.038,0.7,0.004
20220304,서남권,금천구,77,38,0.041,0.035,0.6,0.004
20220304,서남권,양천구,80,36,0.032,0.038,0.6,0.003
20220304,동남권,강남구,68,30,0.032,0.035,0.6,0.004
20220304,동남권,서초구,82,38,0.034,0.035,0.6,0.003
20220304,동남권,송파구,82,31,0.034,0.037,0.6,0.004
20220304,동남권,강동구,79,32,0.029,0.032,0.5,0.003
20220303,도심권,중구,40,24,0.031,0.033,0.5,0.004
20220303,도심권,종로구,46,26,0.029,0.029,0.5,0.003
20220303,도심권,용산구,46,23,0.026,0.025,0.4,0.003
20220303,서북권,은평구,49,27,0.027,0.026,0.5,0.003
20220303,서북권,서대문구,48,27,0.027,0.026,0.8,0.003
20220303,서북권,마포구,43,22,0.029,0.038,0.5,0.003
20220303,동북권,광진구,48,25,0.029,0.028,0.4,0.004
20220303,동북권,성동구,49,19,0.019,0.02,0.4,0.002
20220303,동북권,중랑구,49,25,0.028,0.032,0.5,0.003
20220303,동북권,동대문구,50,25,0.031,0.028,0.5,0.003
20220303,동북권,성북구,55,24,0.027,0.033,0.5,0.003
20220303,동북권,도봉구,48,28,0.033,0.021,0.5,0.003
20220303,동북권,강북구,54,28,0.033,0.019,0.5,0.003
20220303,동북권,노원구,54,29,0.029,0.028,0.5,0.003
20220303,서남권,강서구,51,23,0.023,0.036,0.5,0.003
20220303,서남권,구로구,52,28,0.021,0.033,0.4,0.003
20220303,서남권,영등포구,46,25,0.024,0.033,0.5,0.003
20220303,서남권,동작구,50,25,0.031,0.027,0.4,0.003
20220303,서남권,관악구,50,24,0.02,0.037,0.5,0.003
20220303,서남권,금천구,45,25,0.027,0.034,0.5,0.004
20220303,서남권,양천구,52,26,0.021,0.034,0.5,0.003
20220303,동남권,강남구,45,22,0.03,0.027,0.4,0.003
20220303,동남권,서초구,50,25,0.03,0.028,0.5,0.003
20220303,동남권,송파구,47,21,0.027,0.034,0.5,0.003
20220303,동남권,강동구,54,25,0.024,0.029,0.5,0.003
20220302,도심권,중구,22,14,0.03,0.027,0.4,0.003
20220302,도심권,종로구,27,15,0.029,0.024,0.5,0.003
20220302,도심권,용산구,27,14,0.025,0.021,0.4,0.003
20220302,서북권,은평구,28,16,0.028,0.022,0.5,0.003
20220302,서북권,서대문구,28,16,0.027,0.021,0.7,0.005
20220302,서북권,마포구,26,12,0.034,0.026,0.4,0.003
20220302,동북권,광진구,27,14,0.027,0.025,0.4,0.003
20220302,동북권,성동구,27,11,0.018,0.017,0.4,0.002
20220302,동북권,중랑구,28,14,0.025,0.028,0.5,0.003
20220302,동북권,동대문구,27,14,0.028,0.025,0.4,0.003
20220302,동북권,성북구,32,14,0.026,0.028,0.5,0.003
20220302,동북권,도봉구,26,14,0.027,0.022,0.5,0.003
20220302,동북권,강북구,30,14,0.028,0.02,0.4,0.003
20220302,동북권,노원구,30,16,0.024,0.026,0.5,0.003
20220302,서남권,강서구,29,12,0.029,0.024,0.5,0.004
20220302,서남권,구로구,32,13,0.02,0.028,0.4,0.003
20220302,서남권,영등포구,27,14,0.023,0.027,0.5,0.003
20220302,서남권,동작구,28,15,0.027,0.024,0.4,0.003
20220302,서남권,관악구,27,13,0.022,0.03,0.5,0.003
20220302,서남권,금천구,26,14,0.026,0.03,0.5,0.003
20220302,서남권,양천구,29,15,0.025,0.026,0.5,0.003
20220302,동남권,강남구,25,13,0.027,0.023,0.4,0.003
20220302,동남권,서초구,29,13,0.027,0.025,0.5,0.003
